Scientific_names
Nectandra cf.longifolia
Nectandra cf.membranacea
Nectandra cf.purpurea
Nectandra cf.subbullata
Nectandra obtusata
Nectandra purpurea
Nectandra sp. 3
Nectandra subbullata
Neea 1inECPI_MALO_01
Ochroma pyramidale
Ocotea 1inECPI_INTI_01
Ocotea 1inECPI_MALO_01
Ocotea 1inECPI_MALO_02
Ocotea 1inECPI_VERD_01
Ocotea 1inECPI_VERD_03
Ocotea benthamiana
Ocotea cernua
Ocotea cf.floribunda
Ocotea cf.heterochroma
Ocotea cf.pacifica
Ocotea cf.pichinchensis
Ocotea cuneifolia
Ocotea floribunda
Ocotea insularis
Ocotea oreophila
Ocotea pacifica
Ocotea pedanomischa
Ocotea pichinchensis
Ocotea rugosa
Ocotea sp. 2
Oreopanax ecuadoriensis
Oreopanax floribundus
Oreopanax grandifolius
Oreopanax palamophyllus
Ossaea 1inECPI_MALO_01
Ossaea macrophylla
Ossaea micrantha
Otoba gordoniifolia
Otoba novogranatensis
Palicourea 1inECPI_INTI_02
Palicourea 2inECPI_INTI_02
Palicourea acanthacea
Palicourea amethystina
Palicourea andrei
Palicourea cf.apicata
Palicourea cf.demissa
Palicourea cf.guianensis
Palicourea chimboracensis
Palicourea demissa
Palicourea guianensis
Palicourea palenquensis
Palicourea pyramidalis
Palicourea sodiroi
Palicourea sp. 3
Panopsis megistosperma
Pentagonia macrophylla
Persea pseudofasciculata
Persea rigens
Pholidostachys dactyloides
Phragmotheca 1inECPI_MALO_02
Phytelephas aequatorialis
Piper 1inECPI_VERD_03
Piper aff.aequale
Piper barbatum
Piper carpunya
Piper cf.obliquum
Piper crassinervium
Piper hylophilum
Piper imperiale
Piper nubigenum
Piper obliquum
Pittoniotis rotata
Pleurothyrium 1inECPI_CEDR_01
Pleurothyrium cf.giganthum
Pleurothyrium glabritepalum
Posoqueria chocoana
Poulsenia armata
Pourouma bicolor subsp.scobina
Pouteria 1inECPI_MALO_02
Pouteria 2inECPI_MALO_02
Pouteria 3inECPI_MALO_02
Prestoea acuminata
Prestoea decurrens
Protium cf.ecuadorense
Protium ecuadorense
Prunus 1inECPI_MIND_01
Prunus huantensis
Pseudolmedia cf.gentryi
Psychotria 1inECPI_MALO_01
Psychotria brachiata
Psychotria cf.hazenii
Psychotria montivaga
Psychotria sp. 2
Randia 1inECPI_MAPI_02
Rauvolfia leptophylla
Rhodostemonodaphne cyclops
Rhodostemonodaphne kunthiana
Richeria 1inECPI_MALO_01
Richeria cf.dressleri
Richeria dressleri
Roupala montana
Ruagea glabra
Ruagea pubescens
Ruagea tomentosa
Salacia cordata
Sapium glandulosum
Sapium laurifolium
Sapium marmieri
Sapium stylare
Saurauia 1inECPI_CEDR_01
Saurauia brachybotrys
Saurauia bullosa
Saurauia herthae
Saurauia prainiana
Saurauia pseudostrigillosa
Saurauia tomentosa
Schefflera 1inECPI_MALO_02
Schefflera sodiroi
Sessea cf.crassivenosa
Sessea vestita
Simarouba amara
Siparuna aspera
Siparuna cf.multiflora
Siparuna echinata
Siparuna lepidota
Siparuna pilosolepidota
Sloanea 1inECPI_MAPI_01
Sloanea medusula
Socratea rostrata
Solanum 1inECPI_BECL_01
Solanum cucullatum
Solanum hypaleurotrichum
Solanum lepidotum
Sorocea jaramilloi
Sorocea trophoides
Sphaeropteris quindiuensis
Spirotheca awadendron
Stylogyne 1inECPI_MALO_01
Stylogyne ardisioides
Styrax cordatus
Styrax heterotrichus
Swartzia 1inECPI_MALO_02
Symplocos 1inECPI_VERD_02
Symplocos fimbriata
Symplocos fuliginosa
Symplocos quitensis
Symplocos subandina
Tabernaemontana markgrafiana
Tapirira rubrinervis
Tetrorchidium andinum
Tetrorchidium euryphyllum
Tetrorchidium sp. 1
Theobroma gileri
Tournefortia fuliginosa
Tovomita croatii
Tovomita weddelliana
Trema integerrima
Trema micrantha
Trichilia pallida
Trichilia primogenita
Trichilia sp. 1
Trichospermum galeottii
Triplaris cumingiana
Turpinia occidentalis
Urera aff.caracasana
Vallea stipularis
Varronia cylindrostachya
Verbesina arborea
Verbesina cf.arborea
Verbesina cf.brachypoda
Verbesina latisquama
Verbesina lloensis
Vernonanthura patens
Viburnum pichinchense
Viburnum triphyllum
Virola 1inECPI_MALO_01
Virola 1inECPI_MALO_02
Virola 2inECPI_MALO_02
Virola elongata
Virola reidii
Virola sebifera
Vismia lateriflora
Weinmannia auriculata
Weinmannia balbisiana
Weinmannia glomerata
Weinmannia lentiscifolia
Weinmannia pinnata
Wettinia oxycarpa
Wettinia quinaria
Xanthosoma sagittifolium
Zanthoxylum 1inECPI_MIND_01
Zanthoxylum bonifazieae
Zanthoxylum cf.quinduense
Zanthoxylum cf.verrucosum
Zanthoxylum formiciferum
Zanthoxylum sp. 1
inga fendleriana
