usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,note
4013409,Ambaiba costaricensis Kuntze,Ambaiba costaricensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,2984473.0,
4013347,Ambaiba hemsleyana Kuntze,Ambaiba hemsleyana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013245,Ambaiba mexicana (Hemsl.) Kuntze,Ambaiba mexicana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013529,Cecropia alvarezii Cuatrec.,Cecropia alvarezii,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013507,Cecropia amphichlora Standl. & L.O.Williams,Cecropia amphichlora,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013367,Cecropia bicolor Klotzsch,Cecropia bicolor,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia strigosa,6,7707728.0,220.0,691.0,6639.0,2984472.0,4013364.0,True,Magnoliopsida,4013364.0,
4013284,Cecropia burriada Cuatrec.,Cecropia burriada,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,4013426.0,
4013204,Cecropia commutata Schott ex Miq.,Cecropia commutata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013132,Cecropia dabeibana Cuatrec.,Cecropia dabeibana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013642,Cecropia digitata Klotzsch,Cecropia digitata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia angustifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,4013465.0,True,Magnoliopsida,4013465.0,
4013176,Cecropia levyana V.A.Richt.,Cecropia levyana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013629,Cecropia maxonii Pittier,Cecropia maxonii,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013583,Cecropia mexicana f. glabrescens Donn.Sm.,Cecropia mexicana glabrescens,FORM,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,2984473.0,
7316433,Cecropia mexicana Hemsl.,Cecropia mexicana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013575,Cecropia mexicana var. macrostachya Donn.Sm.,Cecropia mexicana macrostachya,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,2984473.0,
4013426,Cecropia obtusifolia subsp. burriada (Cuatrec.) C.C.Berg & P.Franco,Cecropia obtusifolia burriada,SUBSPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,False,Magnoliopsida,,
4013316,Cecropia panamensis Hemsl.,Cecropia panamensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,7316422.0,
4013103,Cecropia radlkoferiana Aladar Richt.,Cecropia radlkoferiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia obtusifolia,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984473.0,True,Magnoliopsida,2984473.0,
4013545,Cecropia schiedeana Klotzsch,Cecropia schiedeana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia peltata,6,7707728.0,220.0,691.0,6639.0,2984472.0,2984476.0,True,Magnoliopsida,2984476.0,
4013148,Cecropia vageleri Burret,Cecropia vageleri,SPECIES,SYNONYM,99,FUZZY,Plantae,Tracheophyta,Rosales,Urticaceae,Cecropia,Cecropia membranacea,6,7707728.0,220.0,691.0,6639.0,2984472.0,4013609.0,True,Magnoliopsida,4013609.0,
3851116,Cedrela bogotensis Triana & Planch.,Cedrela bogotensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela montana,6,7707728.0,220.0,933.0,2397.0,3190510.0,7271324.0,True,Magnoliopsida,7271324.0,
3850280,Cedrela rosei S.F.Blake,Cedrela rosei,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela montana,6,7707728.0,220.0,933.0,2397.0,3190510.0,7271324.0,True,Magnoliopsida,7271324.0,
3850131,Cedrela subandina Cuatrec.,Cedrela subandina,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela montana,6,7707728.0,220.0,933.0,2397.0,3190510.0,7271324.0,True,Magnoliopsida,7271324.0,
5597464,Surenus bogotensis (Triana & Planch.) Kuntze,Surenus bogotensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela montana,6,7707728.0,220.0,933.0,2397.0,3190510.0,7271324.0,True,Magnoliopsida,7271324.0,
5597423,Surenus montana (Moritz ex Turcz.) Kuntze,Surenus montana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela montana,6,7707728.0,220.0,933.0,2397.0,3190510.0,7271324.0,True,Magnoliopsida,7271324.0,
3802892,Cestrum humboldtii var. calycinum Francey,Cestrum humboldtii calycinum,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum humboldtii,6,7707728.0,220.0,1176.0,7717.0,2928784.0,7300102.0,True,Magnoliopsida,7300102.0,
3802888,Cestrum humboldtii var. tenuiflorum Francey,Cestrum humboldtii tenuiflorum,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum humboldtii,6,7707728.0,220.0,1176.0,7717.0,2928784.0,7300102.0,True,Magnoliopsida,7300102.0,
3796982,Sessea macrophylla Francey,Sessea macrophylla,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Sessea,Sessea macrophylla,6,7707728.0,220.0,1176.0,7717.0,7299148.0,3796982.0,False,Magnoliopsida,,
7299251,Cestrum baenitzii Lingelsh.,Cestrum baenitzii,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum schlechtendalii,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3801334.0,True,Magnoliopsida,3801334.0,
3797099,Cestrum clausseni Dunal,Cestrum clausseni,SPECIES,SYNONYM,100,FUZZY,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum megalophyllum,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3802352.0,True,Magnoliopsida,3802352.0,
3803263,Cestrum faucheri Dunal,Cestrum faucheri,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum megalophyllum,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3802352.0,True,Magnoliopsida,3802352.0,
2928791,Cestrum nocturnum L.,Cestrum nocturnum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum nocturnum,6,7707728.0,220.0,1176.0,7717.0,2928784.0,2928791.0,False,Magnoliopsida,,
3801071,Cestrum sylvaticum Dunal,Cestrum sylvaticum,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum megalophyllum,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3802352.0,True,Magnoliopsida,3802352.0,
3797252,Cestrum caloneurum Pittier,Cestrum caloneurum,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum petiolare,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3801719.0,True,Magnoliopsida,3801719.0,
3797218,Cestrum calycosum Pittier,Cestrum calycosum,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum petiolare,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3801719.0,True,Magnoliopsida,3801719.0,
3802238,Cestrum moritzianum Klotzsch & H.Karst. ex Francey,Cestrum moritzianum,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum petiolare,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3801719.0,True,Magnoliopsida,3801719.0,
3800768,Cestrum venosum Willd. ex Roem. & Schult.,Cestrum venosum,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum petiolare,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3801719.0,True,Magnoliopsida,3801719.0,
3796951,Sessea petiolaris (Kunth) Spreng.,Sessea petiolaris,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Solanales,Solanaceae,Cestrum,Cestrum petiolare,6,7707728.0,220.0,1176.0,7717.0,2928784.0,3801719.0,True,Magnoliopsida,3801719.0,
2734431,Chamaedorea corallina (H.Karst.) Hook.f.,Chamaedorea corallina,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734614,Chamaedorea formosa W.Bull,Chamaedorea formosa,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734740,Chamaedorea latisecta (H.E.Moore) A.H.Gentry,Chamaedorea latisecta,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734619,Chamaedorea megaphylla A.H.Gentry,Chamaedorea megaphylla,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
11019271,Chamaedorea montana Liebm. ex Mart.,Chamaedorea montana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea elatior,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734637.0,True,Liliopsida,2734637.0,
2734616,Chamaedorea poeppigiana (Mart.) A.H.Gentry,Chamaedorea poeppigiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734601,Chamaedorea polyclada Burret,Chamaedorea polyclada,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734395,Chamaedorea smithii A.H.Gentry,Chamaedorea smithii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea smithii,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734395.0,False,Liliopsida,,
5293529,Kunthia montana Humb. & Bonpl.,Kunthia montana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293533,Martinezia linearis Ruiz & Pav.,Martinezia linearis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293531,Morenia caudata Burret,Morenia caudata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293530,Morenia corallina H.Karst.,Morenia corallina,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293539,Morenia fragrans Ruiz & Pav.,Morenia fragrans,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
11053615,Morenia latisecta H.E.Moore ex L.H.Bailey,Morenia latisecta,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293532,Morenia lindeniana H.Wendl.,Morenia lindeniana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293534,Morenia linearis (Ruiz & Pav.) Burret,Morenia linearis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293535,Morenia macrocarpa Burret,Morenia macrocarpa,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293536,Morenia microspadix Burret,Morenia microspadix,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293537,Morenia montana (Humb. & Bonpl.) Burret,Morenia montana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293538,Morenia poeppigiana Mart.,Morenia poeppigiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
5293528,Morenia robusta Burret,Morenia robusta,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734604,Nunnezharia corallina (H.Karst.) Kuntze,Nunnezharia corallina,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734608,Nunnezharia formosa (W.Bull) Kuntze,Nunnezharia formosa,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734618,Nunnezharia lindeniana (H.Wendl.) Kuntze,Nunnezharia lindeniana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734602,Nunnezharia linearis (Ruiz & Pav.) Kuntze,Nunnezharia linearis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734605,Nunnezharia montana (Humb. & Bonpl.) Kuntze,Nunnezharia montana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734613,Nunnezharia morenia Kuntze,Nunnezharia morenia,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
2734606,Nunnezharia poeppigiana (Mart.) Kuntze,Nunnezharia poeppigiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Chamaedorea,Chamaedorea linearis,6,7707728.0,196.0,552.0,7681.0,2734376.0,2734596.0,True,Liliopsida,2734596.0,
8171080,Chrysochlamys petiolaris Triana & Planch.,Chrysochlamys petiolaris,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Malpighiales,Clusiaceae,Chrysochlamys,Chrysochlamys dependens,6,7707728.0,220.0,1414.0,6646.0,3231115.0,7330022.0,True,Magnoliopsida,7330022.0,
3715322,Tovomitopsis colombiana Cuatrec.,Tovomitopsis colombiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Malpighiales,Clusiaceae,Chrysochlamys,Chrysochlamys colombiana,6,7707728.0,220.0,1414.0,6646.0,3231115.0,5555766.0,True,Magnoliopsida,5555766.0,
2885902,Prieurella colombiana Aubrév.,Prieurella colombiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum colombianum,6,7707728.0,220.0,1353.0,8802.0,2885576.0,2885901.0,True,Magnoliopsida,2885901.0,
2901358,Cinchona asperifolia Wedd.,Cinchona asperifolia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona asperifolia,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901358.0,False,Magnoliopsida,,
2901309,Cinchona caloptera Miq.,Cinchona caloptera,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901344,Cinchona chomeliana Wedd.,Cinchona chomeliana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901335,Cinchona cordifolia Mutis,Cinchona cordifolia,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901311,Cinchona cordifolia var. macrocarpa Wedd. ex Howard,Cinchona cordifolia macrocarpa,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901330,Cinchona cordifolia var. rotundifolia (Pav. ex Lamb.) Wedd.,Cinchona cordifolia rotundifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901325,Cinchona cordifolia var. vera Wedd,Cinchona cordifolia vera,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901323,Cinchona coronulata Miq.,Cinchona coronulata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901312,Cinchona decurrentifolia Pav.,Cinchona decurrentifolia,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901392,Cinchona delondriana Wedd.,Cinchona delondriana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona calisaya,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901375.0,True,Magnoliopsida,2901375.0,
2901412,Cinchona discolor Klotzsch,Cinchona discolor,SPECIES,SYNONYM,88,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona nitida,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901411.0,True,Magnoliopsida,2901411.0,
2901364,Cinchona erythroderma (Wedd.) Wedd.,Cinchona erythroderma,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona boliviana,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901362.0,True,Magnoliopsida,2901362.0,
2901239,Cinchona erythrantha Pav.,Cinchona erythrantha,SPECIES,SYNONYM,100,FUZZY,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona macrocalyx,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901236.0,True,Magnoliopsida,2901236.0,
2901299,Cinchona goudotiana Klotzsch ex Triana,Cinchona goudotiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901342,Cinchona govana Miq.,Cinchona govana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
8136254,Cinchona grandifolia Mutis ex Humboldt,Cinchona grandifolia,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901417,Cinchona hirsuta Ruiz & Pav.,Cinchona hirsuta,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona hirsuta,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901417.0,False,Magnoliopsida,,
2901301,Cinchona howardiana Kuntze,Cinchona howardiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901310,Cinchona lechleriana Schltdl.,Cinchona lechleriana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901327,Cinchona lutea Pav.,Cinchona lutea,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901248,Cinchona microphylla Pav.,Cinchona microphylla,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona mutisii,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901246.0,True,Magnoliopsida,2901246.0,
2901313,Cinchona morado Ruiz,Cinchona morado,SPECIES,SYNONYM,99,FUZZY,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901318,Cinchona obovata Pav. ex Howard,Cinchona obovata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901307,Cinchona ovata Ruiz & Pav.,Cinchona ovata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901294.0,True,Magnoliopsida,2901294.0,
2901363,Cinchona ovata var. erythroderma Wedd.,Cinchona ovata erythroderma,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Cinchona,Cinchona boliviana,6,7707728.0,220.0,412.0,8798.0,2901235.0,2901362.0,True,Magnoliopsida,2901362.0,
